dish_id,bucket,bucket_reason,b_name_raw,b_name_norm,b_kcal,b_prot,b_fat,b_carb,b_weight_g,b_kbzhu_parse_ok,top1_okolo_id,top1_plu,top1_name,top1_name_score,top1_kbju_diff_pct,top1_weight_diff_g,top1_combined,top1_mutual,top2_okolo_id,top2_plu,top2_name,top2_combined,top3_okolo_id,top3_plu,top3_name,top3_combined
175,REVIEW,review_threshold,ФК Спагет.НЕРО с кр.в том.соусе шт.,спагет неро с кр в том соусе шт,142,10.5,4.3,15.4,280,True,1561820,4289866,"Спагетти Неро с креветками в томатном соусе Перекрёсток Select, 280г",78,0.0,0,0.870,True,1828742,4382077,"Оладьи куриные со спагетти и томатным соусом Перекрёсток Select, 250г",0.713,2016804,4403477,"Биточек куриный со спагетти в томатном соусе Перекрёсток Select, 220г",0.709
215,REVIEW,review_threshold,ФКВ Салат КИМЧИ из кваш.ов.пек.кап.,салат кимчи из кваш ов пек кап,40.6,1.7,0.6,7.1,200,True,1840705,4377397,"Салат Кимчи из квашеных овощей из пекинской капусты Перекрёсток Select, 200 г",77,0.0,0,0.862,True,1832989,4381673,"Салат Дачный Перекрёсток Select, 160г",0.572,2113123,4430870,"Салат Оливье Перекрёсток Select, 180г",0.478
176,AUTO,strong_kbju,ФКВ Филе куриное с гречк/лук.соусом,филе куриное с гречк лук соусом,220,20,6.5,18,230,True,1521245,4309962,"Филе куриное с гречкой и луковым соусом Перекрёсток Select, 230г",89,0.0,0,0.931,True,1804126,4372373,"Паста с куриным филе и соусом песто Перекрёсток Select, 250 г",0.691,2026770,4410445,"Байтсы Rostic'S Фирменные из куриного филе с соусом терияки, 194г",0.674
177,AUTO,strong_kbju,ФКВ Плов с говядиной,плов с говядиной,216,8.4,7.2,29.2,250,True,1521649,4309963,"Плов с говядиной Перекрёсток Select, 250г",100,0.0,0,1.000,True,1405241,4175863,"Вок с говядиной Перекрёсток Select, 250г",0.827,2022011,78036648,"Круассан с копченой говядиной сыром и соусом терияки, 160г",0.772
178,AUTO,strong_kbju,ФКВ Кебабы мясные с картофелем,кебабы мясные с картофелем,220,5.6,16.4,10.4,250,True,1521244,4309968,"Кебабы мясные с картофелем Перекрёсток Select, 250г",100,0.0,0,1.000,True,2044350,4419226,"Биточки мясные с картофельным пюре Перекрёсток Select, 300г",0.728,2037972,4421474,"Шашлык из курицы с картофелем Перекрёсток Select, 250г",0.624
179,REVIEW,review_threshold,ФКВ Азу из говядины с карт.пюре шт.,азу из говядины с карт пюре шт,136,11.1,4.7,11.1,300,True,1574331,4312150,"Азу из говядины с картофельным пюре Перекрёсток Select, 300г",85,0.0,0,0.908,True,2118254,4438651,"Котлета из говядины с соусом из белых грибов и картофельным пюре Перекрёсток Select, 280г",0.694,2113121,4438168,"Студень из говядины Перекрёсток Select, 200г",0.651
180,AUTO,strong_kbju,ФКВ Говядина с черносливом с гр.шт.,говядина с черносливом с гр шт,148,10.6,2.1,21.4,300,True,1574330,4312151,"Говядина с черносливом и гречкой Перекрёсток Select, 300г",88,0.0,0,0.928,True,2038055,4422949,"Говядина томленая в перечном соусе с орзо Перекрёсток Select, 270г",0.634,1521649,4309963,"Плов с говядиной Перекрёсток Select, 250г",0.577
181,REVIEW,review_threshold,ФКВ Шницель по-минист.с рис/овощ.шт.,шницель по минист с рис овощ шт,305,15.6,7.3,44.2,300,True,1574329,4312153,"Шницель по-министерски с рисом и овощами Перекрёсток Select, 300г",79,0.0,0,0.873,True,1832996,4381913,"Шницель куриный в яйце с картофельным пюре Перекрёсток Select, 210г",0.489,2020868,78036494,"Бейбичино с сиропом и растительным молоком, 200мл",0.480
182,EXTERNAL_BRAND,external_brand,ЗЕЛ.ЛИН.Котл.из инд/пюре из бат.шт.,котл из инд пюре из бат шт,258,7.2,7.3,5.8,220,True,1582452,4327212,"Котлеты из индейки с пюре из батата Зелёная Линия, 220г",61,0.0,0,0.765,True,1574331,4312150,"Азу из говядины с картофельным пюре Перекрёсток Select, 300г",0.586,2063106,4403475,"Котлеты Сочные из индейки жареные Перекрёсток Select, 240г",0.585
183,EXTERNAL_BRAND,external_brand,ЗЕЛ.ЛИН.Котлеты из ин.на пару/ов.шт.,котлеты из ин на пару ов шт,88,3.4,3.3,3,250,True,1582449,4327213,"Котлеты из индейки на пару с овощами Зелёная Линия, 250г",80,0.0,0,0.880,True,2119609,4431933,"Котлеты куриные Перекрёсток Select, 160г",0.576,2039520,4422205,"Котлеты из индейки с гречкой отварной Перекрёсток Select, 220г",0.528
303,EXTERNAL_BRAND,external_brand,TAS.STORY Яблоко с корицей вяленые,яблоко с корицей вяленые,243,0.9,0.3,65.9,25,True,1848447,4388469,"Яблоко Tasty Story с корицей вяленое, 25г",80,0.0,0,0.880,True,1592163,4335249,"Блины с яблоком мёдом и корицей Перекрёсток Select, 240г",0.594,1828722,4381912,"Плов с курицей Перекрёсток Select, 300г",0.490
185,REVIEW,review_threshold,ФКВ Котлета де-вол.кур.филе гр/спаг.,котлета де вол кур филе гр спаг,176,8.4,6.3,21.5,250,True,1619668,4364437,"Котлета де-воляй из куриного филе с грибами и спагетти Перекрёсток Select, 250г",73,0.0,0,0.838,True,2037851,4417738,"Котлета куриная с картофельным пюре Перекрёсток Select, 250г",0.612,2039310,4421287,"Котлеты куриные паровые Перекрёсток Select, 160г",0.545
186,AUTO,strong_kbju,ФКВ Оладьи из кур.с рис.и овощ.,оладьи из кур с рис и овощ,191,10.3,6.9,22.4,250,True,1619669,4364439,"Оладьи из курицы с рисом и овощами Перекрёсток Select, 250г",87,0.0,0,0.920,True,2016966,4401912,"Удон с курицей и овощами Перекрёсток Select, 215г",0.707,2021724,4407908,"Оладьи жареные Перекрёсток Select, 250г",0.624
187,AUTO,strong_kbju,ПЕРЕКР.SEL.Котлеты ПОЖАРСКИЕ,котлеты пожарские,236.8,13.4,14,14.3,160,True,1829010,4377883,"Котлеты Пожарские Перекрёсток Select, 160г",100,0.0,0,1.000,True,2063106,4403475,"Котлеты Сочные из индейки жареные Перекрёсток Select, 240г",0.630,2115686,4436606,"Котлеты из куриной грудки Перекрёсток Select, 160г",0.594
188,AUTO,strong_kbju,ПЕРЕКР.SEL.Шницель куриный в яич.кл.,шницель куриный в яич кл,190.1,15.1,4.9,21.4,180,True,1829009,4377884,"Шницель Куриный в яичном кляре Перекрёсток Select, 180г",89,0.0,0,0.933,True,1832996,4381913,"Шницель куриный в яйце с картофельным пюре Перекрёсток Select, 210г",0.754,2016804,4403477,"Биточек куриный со спагетти в томатном соусе Перекрёсток Select, 220г",0.662
189,AUTO,strong_kbju,ФКВ Вареники с картофелем и грибами,вареники с картофелем и грибами,220,4.9,9.4,28.9,200,True,1835650,4383866,"Вареники с картофелем и грибами Перекрёсток Select, 200г",100,0.0,0,1.000,True,2042777,4425837,"Пирог Осетинский с картофелем и сыром Перекрёсток Select, 200г",0.711,1846918,4389855,"Филе куриное с грибами под сырной корочкой с картофелем Перекрёсток Select, 240г",0.688
190,AUTO,strong_kbju,ПЕРЕКР.SEL.Зразы карт.с грибами,зразы карт с грибами,104.2,2.8,5.4,12.7,230,True,1843095,4387092,"Зразы картофельные с грибами Перекрёсток Select,  230г",86,0.0,0,0.914,True,1835650,4383866,"Вареники с картофелем и грибами Перекрёсток Select, 200г",0.582,2024160,4407903,"Блинчики с курицей и грибами в сливочном соусе Перекрёсток Select, 400г",0.568
191,AUTO,strong_kbju,ФК Курица терияки на рисе,курица терияки на рисе,194,12,4.6,26.2,215,True,2019769,4401909,"Курица терияки на рисе Перекрёсток Select, 215г",100,0.0,0,1.000,True,1438870,4147836,"Сырники с курагой Перекрёсток Select, 220г",0.674,2035716,4409325,"Курица Том Ям с рисом Перекрёсток Select, 230г",0.647
192,AUTO,strong_kbju,ФК Удон с курицей и овощами,удон с курицей и овощами,211,9.2,9.8,21.6,215,True,2016966,4401912,"Удон с курицей и овощами Перекрёсток Select, 215г",100,0.0,0,1.000,True,1833336,4381676,"Лапша удон с курицей Перекрёсток Select, 300г",0.795,1405242,4175864,"Вок с курицей Перекрёсток Select, 250г",0.788
304,EXTERNAL_BRAND,external_brand,TAS.STORY Дыня вяленая,дыня вяленая,341,0.7,0.1,82.2,30,True,1848446,4388470,"Дыня  Tasty Story вяленая, 30г",100,0.0,0,1.000,True,1848455,4388471,"Хурма Tasty Story вяленая, 30г",0.628,2118497,4437972,"Солянка мясная Перекрёсток Select, 250г",0.328
